ID,orig,dest,dist,time,speed
8627,92,139,11.11,64.2,10.4
8628,92,140,10.91,64.5,10.1
8629,92,141,11.13,65.1,10.3
8630,92,142,11.56,67.5,10.3
8631,92,143,9.7,57.8,10.1
8632,92,144,11.17,64.9,10.3
8633,92,145,10.46,60.8,10.3
8634,93,94,5.2,33.5,9.3
8635,93,95,6.76,41.0,9.9
8636,93,96,5.53,39.1,8.5
8637,93,97,6.12,41.8,8.8
8638,93,98,4.83,31.0,9.3
8639,93,99,3.57,26.3,8.2
8640,93,100,2.5,17.6,8.5
8641,93,101,3.94,27.6,8.5
8642,93,102,2.21,15.3,8.7
8643,93,103,3.45,23.6,8.8
8644,93,104,1.04,6.9,9.0
8645,93,105,1.64,12.3,8.0
8646,93,106,1.82,13.3,8.2
8647,93,107,1.51,10.7,8.4
8648,93,108,0.75,6.9,6.5
8649,93,109,1.05,8.7,7.3
8650,93,110,6.62,44.3,9.0
8651,93,111,4.49,28.9,9.3
8652,93,112,3.14,20.2,9.3
8653,93,113,4.2,28.5,8.8
8654,93,114,4.53,29.1,9.3
8655,93,115,5.58,34.5,9.7
8656,93,116,3.23,23.7,8.2
8657,93,117,3.47,23.6,8.8
8658,93,118,5.29,33.5,9.5
8659,93,119,3.42,24.5,8.4
8660,93,120,4.88,31.6,9.3
8661,93,121,4.6,29.9,9.3
8662,93,122,4.03,27.4,8.8
8663,93,123,3.48,24.1,8.7
8664,93,124,3.89,26.6,8.8
8665,93,125,3.51,24.0,8.8
8666,93,126,5.44,37.0,8.8
8667,93,127,5.2,37.5,8.3
8668,93,128,4.75,35.5,8.0
8669,93,129,6.17,42.2,8.8
8670,93,130,5.84,40.9,8.6
8671,93,131,5.32,38.7,8.2
8672,93,132,8.16,49.9,9.8
8673,93,133,7.38,49.5,8.9
8674,93,134,9.38,55.9,10.1
8675,93,135,5.23,37.9,8.3
8676,93,136,6.39,40.7,9.4
8677,93,137,8.51,51.5,9.9
8678,93,138,8.34,50.0,10.0
8679,93,139,9.72,58.0,10.1
8680,93,140,9.52,58.3,9.8
8681,93,141,9.74,58.9,9.9
8682,93,142,10.17,61.3,10.0
8683,93,143,8.32,51.6,9.7
8684,93,144,9.78,58.7,10.0
8685,93,145,9.08,54.6,10.0
8686,94,95,1.9,10.8,10.5
8687,94,96,3.07,17.6,10.4
8688,94,97,3.56,21.1,10.1
8689,94,98,0.38,4.7,4.8
8690,94,99,1.47,10.8,8.1
8691,94,100,4.28,28.5,9.0
8692,94,101,3.77,23.1,9.8
8693,94,102,3.38,22.5,9.0
8694,94,103,2.99,19.1,9.4
8695,94,104,4.08,29.3,8.3
8696,94,105,4.35,29.0,9.0
8697,94,106,3.74,27.6,8.1
8698,94,107,4.1,29.8,8.3
8699,94,108,4.76,30.6,9.3
8700,94,109,5.17,36.1,8.6
8701,94,110,6.71,36.7,11.0
8702,94,111,0.84,5.3,9.4
8703,94,112,1.77,11.6,9.1
8704,94,113,1.66,11.4,8.7
8705,94,114,0.87,5.5,9.5
8706,94,115,1.09,6.8,9.7
8707,94,116,2.01,13.5,8.9
8708,94,117,1.78,12.3,8.7
8709,94,118,0.56,4.0,8.4
8710,94,119,3.06,19.4,9.4
8711,94,120,6.45,40.4,9.6
8712,94,121,6.18,38.6,9.6
8713,94,122,5.75,37.3,9.3
8714,94,123,5.53,36.6,9.1
8715,94,124,5.99,38.8,9.3
8716,94,125,4.98,33.3,9.0
8717,94,126,5.79,38.1,9.1
8718,94,127,5.12,31.8,9.7
8719,94,128,1.78,11.1,9.6
8720,94,129,3.83,22.9,10.1
8721,94,130,3.11,20.5,9.1
8722,94,131,3.6,22.9,9.4
8723,94,132,3.33,22.5,8.9
8724,94,133,4.03,26.2,9.2
8725,94,134,4.42,26.6,10.0
8726,94,135,2.68,15.8,10.2
8727,94,136,1.49,10.6,8.4
8728,94,137,3.58,23.0,9.4
8729,94,138,3.17,19.8,9.6
8730,94,139,4.17,26.8,9.3
8731,94,140,3.6,23.6,9.2
8732,94,141,3.87,24.6,9.4
8733,94,142,4.25,26.5,9.6
8734,94,143,3.32,22.4,8.9
8735,94,144,4.82,29.4,9.8
8736,94,145,3.91,24.4,9.6
8737,95,96,1.18,7.0,10.2
8738,95,97,1.67,10.4,9.6
8739,95,98,1.96,11.4,10.4
8740,95,99,2.51,18.7,8.0
8741,95,100,5.1,35.0,8.7
8742,95,101,4.21,24.4,10.3
8743,95,102,4.55,29.5,9.2
8744,95,103,3.61,22.4,9.7
8745,95,104,5.37,37.1,8.7
8746,95,105,5.46,38.0,8.6
8747,95,106,5.03,35.5,8.5
8748,95,107,4.98,33.5,8.9
8749,95,108,6.14,40.9,9.0
8750,95,109,5.95,38.3,9.3
8751,95,110,3.61,21.2,10.2
8752,95,111,2.14,15.9,8.1
8753,95,112,2.81,19.5,8.6
8754,95,113,2.27,14.6,9.3
8755,95,114,2.14,15.4,8.3
8756,95,115,2.77,15.6,10.6
8757,95,116,2.62,16.7,9.4
8758,95,117,2.81,19.8,8.5
8759,95,118,2.48,14.6,10.2
8760,95,119,3.93,23.4,10.0
8761,95,120,6.89,41.7,9.9
8762,95,121,6.62,40.0,9.9
8763,95,122,6.19,38.6,9.6
8764,95,123,5.97,38.0,9.4
8765,95,124,6.43,40.2,9.6
8766,95,125,5.42,34.7,9.4
8767,95,126,4.19,31.1,8.1
8768,95,127,3.55,22.6,9.4
8769,95,128,1.06,7.2,8.8
8770,95,129,1.95,12.2,9.6
8771,95,130,1.18,7.0,10.1
8772,95,131,1.83,11.4,9.6
8773,95,132,1.41,9.1,9.3
8774,95,133,1.9,12.4,9.2
8775,95,134,2.62,15.1,10.5
8776,95,135,0.8,5.0,9.5
8777,95,136,0.88,5.0,10.6
8778,95,137,1.75,10.7,9.9
8779,95,138,1.59,9.2,10.4
8780,95,139,2.97,17.1,10.4
8781,95,140,2.77,17.5,9.5
8782,95,141,2.99,18.1,9.9
8783,95,142,3.42,20.4,10.0
8784,95,143,1.99,14.1,8.5
8785,95,144,3.03,17.9,10.2
8786,95,145,2.32,13.7,10.2
8787,96,97,0.7,4.5,9.4
8788,96,98,3.13,17.7,10.6
8789,96,99,3.68,25.1,8.8
8790,96,100,4.17,30.7,8.2
8791,96,101,3.37,21.9,9.2
8792,96,102,3.71,26.8,8.3
8793,96,103,2.68,19.2,8.4
8794,96,104,6.54,43.5,9.0
8795,96,105,4.53,33.6,8.1
8796,96,106,6.2,41.8,8.9
8797,96,107,6.15,39.9,9.3
8798,96,108,5.21,36.5,8.6
8799,96,109,5.02,34.0,8.9
8800,96,110,3.09,18.6,10.0
8801,96,111,3.31,22.3,8.9
8802,96,112,3.98,25.9,9.2
8803,96,113,2.31,19.3,7.2
8804,96,114,3.31,21.7,9.1
8805,96,115,3.94,22.0,10.8
8806,96,116,2.66,21.4,7.5
8807,96,117,3.98,26.2,9.1
8808,96,118,3.65,20.9,10.5
8809,96,119,4.25,26.5,9.6
8810,96,120,5.96,37.4,9.6
8811,96,121,5.69,35.7,9.6
8812,96,122,5.26,34.3,9.2
8813,96,123,5.04,33.6,9.0
8814,96,124,5.5,35.8,9.2
8815,96,125,4.49,30.3,8.9
8816,96,126,4.98,30.6,9.8
8817,96,127,3.47,21.4,9.7
8818,96,128,1.57,9.4,10.1
8819,96,129,0.98,6.2,9.4
8820,96,130,0.31,1.8,10.4
8821,96,131,1.6,9.8,9.8
8822,96,132,0.57,4.5,7.5
8823,96,133,0.97,7.5,7.8
8824,96,134,2.24,12.2,11.0
8825,96,135,0.38,1.9,12.3
8826,96,136,1.49,9.3,9.6
8827,96,137,1.32,7.5,10.6
8828,96,138,1.4,7.9,10.6
8829,96,139,2.59,14.2,10.9
8830,96,140,2.32,14.8,9.4
8831,96,141,2.54,15.4,9.9
8832,96,142,2.95,17.3,10.2
8833,96,143,1.8,13.1,8.3
8834,96,144,2.64,15.0,10.6
8835,96,145,1.86,10.9,10.2
8836,97,98,3.66,22.2,9.9
8837,97,99,5.24,32.1,9.8
8838,97,100,5.66,36.2,9.4
8839,97,101,2.68,17.7,9.1
8840,97,102,4.91,31.4,9.4
8841,97,103,3.71,22.6,9.8
8842,97,104,6.77,41.6,9.8
8843,97,105,5.05,38.2,7.9
8844,97,106,6.15,39.9,9.3
8845,97,107,6.52,42.0,9.3
8846,97,108,6.4,40.3,9.5
8847,97,109,6.59,41.3,9.6
8848,97,110,2.4,14.3,10.1
8849,97,111,4.88,29.3,10.0
8850,97,112,4.71,28.3,10.0
8851,97,113,4.0,22.9,10.5
8852,97,114,4.87,28.7,10.2
8853,97,115,4.47,26.4,10.1
8854,97,116,3.99,22.1,10.8
8855,97,117,5.09,30.8,9.9
8856,97,118,4.18,25.4,9.9
8857,97,119,3.55,22.3,9.6
8858,97,120,4.82,34.3,8.4
8859,97,121,4.54,32.6,8.4
8860,97,122,4.12,31.2,7.9
8861,97,123,5.56,38.2,8.7
8862,97,124,6.02,40.4,8.9
8863,97,125,5.01,34.9,8.6
8864,97,126,3.86,24.8,9.3
8865,97,127,2.35,15.7,9.0
8866,97,128,2.1,13.9,9.0
8867,97,129,0.08,0.8,6.1
8868,97,130,0.93,7.2,7.7
8869,97,131,1.14,7.6,9.0
8870,97,132,1.19,10.0,7.1
8871,97,133,1.31,10.0,7.8
8872,97,134,2.38,14.5,9.9
8873,97,135,0.95,6.7,8.4
8874,97,136,2.02,13.8,8.7
8875,97,137,1.46,9.8,9.0
8876,97,138,2.02,13.4,9.1
8877,97,139,2.73,16.5,9.9
8878,97,140,2.46,17.1,8.6
8879,97,141,2.68,17.7,9.1
8880,97,142,3.09,19.6,9.4
8881,97,143,2.42,18.5,7.9
8882,97,144,2.78,17.3,9.7
8883,97,145,2.0,13.2,9.1
8884,98,99,1.21,9.0,8.1
8885,98,100,4.75,31.3,9.1
8886,98,101,4.01,23.3,10.3
8887,98,102,4.01,26.5,9.1
8888,98,103,3.07,19.3,9.5
8889,98,104,3.82,27.4,8.3
8890,98,105,4.09,27.2,9.0
8891,98,106,3.48,25.8,8.1
8892,98,107,3.84,27.9,8.2
8893,98,108,4.5,28.7,9.4
8894,98,109,4.91,34.2,8.6
8895,98,110,6.95,36.9,11.3
8896,98,111,0.58,3.5,10.0
8897,98,112,1.5,9.8,9.2
8898,98,113,1.73,11.6,9.0
8899,98,114,0.61,3.7,10.0
8900,98,115,0.79,4.2,11.3
8901,98,116,2.08,13.7,9.2
8902,98,117,1.52,10.4,8.7
8903,98,118,0.5,3.1,9.5
8904,98,119,3.13,19.6,9.6
8905,98,120,6.66,41.4,9.6
8906,98,121,6.38,39.7,9.6
8907,98,122,5.83,37.2,9.4
8908,98,123,5.72,35.9,9.5
8909,98,124,6.18,38.1,9.7
8910,98,125,5.17,32.6,9.5
8911,98,126,6.03,38.3,9.4
8912,98,127,5.36,32.0,10.0
8913,98,128,1.93,11.2,10.3
8914,98,129,3.89,22.0,10.6
8915,98,130,3.13,16.9,11.1
8916,98,131,3.81,24.0,9.5
8917,98,132,3.35,18.9,10.6
8918,98,133,3.85,22.3,10.4
8919,98,134,4.57,24.9,11.0
8920,98,135,2.74,14.9,11.1
8921,98,136,2.03,10.9,11.2
8922,98,137,3.7,20.5,10.8
8923,98,138,3.53,19.0,11.1
8924,98,139,4.92,27.0,10.9
8925,98,140,3.95,26.1,9.1
8926,98,141,4.22,27.1,9.3
8927,98,142,4.6,29.1,9.5
8928,98,143,3.51,20.6,10.2
8929,98,144,4.97,27.7,10.8
8930,98,145,4.27,23.6,10.9
8931,99,100,2.91,20.5,8.5
8932,99,101,3.09,19.0,9.8
8933,99,102,2.02,14.5,8.3
8934,99,103,2.27,14.8,9.2
8935,99,104,2.96,21.2,8.4
8936,99,105,2.98,21.0,8.5
8937,99,106,2.62,19.6,8.0
8938,99,107,2.57,17.6,8.8
8939,99,108,3.39,22.6,9.0
8940,99,109,4.05,28.0,8.7
8941,99,110,6.4,34.5,11.1
8942,99,111,0.83,6.6,7.5
8943,99,112,0.4,3.6,6.6
8944,99,113,0.79,7.0,6.8
8945,99,114,0.82,6.0,8.2
8946,99,115,2.87,16.7,10.3
8947,99,116,1.08,7.2,9.0
8948,99,117,0.4,3.9,6.1
8949,99,118,2.58,15.6,9.9
8950,99,119,1.53,10.1,9.1
8951,99,120,5.4,33.2,9.8
8952,99,121,4.74,29.8,9.6
8953,99,122,4.17,27.4,9.1
8954,99,123,4.06,26.1,9.3
8955,99,124,4.52,28.3,9.6
8956,99,125,3.51,22.8,9.2
8957,99,126,5.2,32.5,9.6
8958,99,127,4.56,28.4,9.6
8959,99,128,2.39,15.8,9.1
8960,99,129,4.87,27.4,10.7
8961,99,130,3.86,22.5,10.3
8962,99,131,4.08,25.2,9.7
8963,99,132,4.08,24.5,10.0
8964,99,133,4.58,27.9,9.9
8965,99,134,5.3,30.5,10.4
8966,99,135,3.47,20.5,10.2
8967,99,136,2.31,15.3,9.1
8968,99,137,4.43,26.1,10.2
8969,99,138,4.26,24.6,10.4
8970,99,139,5.65,32.6,10.4
8971,99,140,5.45,32.9,9.9
8972,99,141,5.66,33.5,10.1
8973,99,142,6.09,35.9,10.2
8974,99,143,4.24,26.2,9.7
8975,99,144,5.7,33.3,10.3
8976,99,145,5.0,29.2,10.3
8977,100,101,2.12,15.6,8.2
8978,100,102,0.82,5.2,9.5
8979,100,103,2.09,13.4,9.4
8980,100,104,1.78,12.0,8.9
8981,100,105,0.57,4.0,8.6
8982,100,106,2.76,19.2,8.6
8983,100,107,3.13,21.2,8.9
8984,100,108,1.55,8.8,10.6
8985,100,109,1.36,8.9,9.2
8986,100,110,5.04,33.5,9.0
8987,100,111,3.4,22.9,8.9
8988,100,112,2.41,16.0,9.1
8989,100,113,3.66,24.8,8.9
8990,100,114,3.4,22.4,9.1
8991,100,115,5.81,35.4,9.8
8992,100,116,2.45,17.3,8.5
8993,100,117,2.8,18.3,9.2
8994,100,118,5.53,34.4,9.7
8995,100,119,1.92,13.4,8.6
8996,100,120,2.94,18.4,9.6
8997,100,121,2.66,16.6,9.6
8998,100,122,2.09,14.2,8.8
8999,100,123,1.57,11.4,8.2
9000,100,124,2.44,15.5,9.5
9001,100,125,1.57,10.8,8.7
9002,100,126,3.65,24.1,9.1
9003,100,127,3.42,24.6,8.3
9004,100,128,3.4,25.3,8.1
9005,100,129,4.81,32.1,9.0
9006,100,130,4.49,30.7,8.8
9007,100,131,3.96,28.5,8.3
9008,100,132,4.74,33.5,8.5
9009,100,133,6.03,39.4,9.2
9010,100,134,6.26,39.4,9.5
9011,100,135,3.87,27.7,8.4
9012,100,136,3.45,25.5,8.1
9013,100,137,5.35,34.7,9.2
9014,100,138,5.22,35.7,8.8
9015,100,139,6.61,41.5,9.6
9016,100,140,6.34,42.0,9.1
9017,100,141,6.56,42.6,9.2
9018,100,142,6.97,44.5,9.4
9019,100,143,5.63,40.6,8.3
9020,100,144,6.67,42.2,9.5
9021,100,145,5.89,38.2,9.3
9022,101,102,2.03,14.7,8.3
9023,101,103,1.07,7.3,8.8
9024,101,104,3.45,27.3,7.6
9025,101,105,2.66,22.4,7.1
9026,101,106,3.59,26.4,8.1
9027,101,107,3.96,28.5,8.3
9028,101,108,3.33,25.2,7.9
9029,101,109,3.45,27.3,7.6
9030,101,110,3.19,20.4,9.4
9031,101,111,3.57,25.0,8.6
9032,101,112,2.46,17.1,8.6
9033,101,113,2.7,18.6,8.7
9034,101,114,3.57,24.4,8.8
9035,101,115,4.86,29.2,10.0
9036,101,116,2.14,14.5,8.9
9037,101,117,2.84,19.6,8.7
9038,101,118,4.57,28.2,9.7
9039,101,119,1.38,9.1,9.1
9040,101,120,3.33,20.8,9.6
9041,101,121,3.06,19.0,9.6
9042,101,122,2.63,17.7,8.9
9043,101,123,2.84,20.1,8.5
9044,101,124,3.31,22.3,8.9
9045,101,125,2.29,16.8,8.2
9046,101,126,2.42,18.7,7.7
9047,101,127,1.74,12.4,8.4
9048,101,128,2.18,17.1,7.6
9049,101,129,2.78,19.5,8.6
9050,101,130,3.63,25.6,8.5
9051,101,131,1.49,13.6,6.6
9052,101,132,3.78,27.6,8.2
9053,101,133,3.99,26.8,9.0
9054,101,134,5.27,33.7,9.4
9055,101,135,3.64,25.1,8.7
9056,101,136,2.23,17.3,7.7
9057,101,137,4.35,29.0,9.0
9058,101,138,4.61,31.0,8.9
9059,101,139,5.62,35.8,9.4
9060,101,140,5.35,36.3,8.8
9061,101,141,5.57,36.9,9.1
9062,101,142,5.98,38.8,9.2
9063,101,143,5.32,36.2,8.8
9064,101,144,5.67,36.5,9.3
9065,101,145,4.9,32.5,9.1
9066,102,103,1.53,11.1,8.3
9067,102,104,1.4,9.4,8.9
9068,102,105,1.09,7.4,8.8
9069,102,106,1.88,14.0,8.0
9070,102,107,2.25,16.1,8.4
9071,102,108,1.5,8.9,10.1
9072,102,109,1.7,10.0,10.2
9073,102,110,4.71,31.8,8.9
9074,102,111,2.73,19.7,8.3
9075,102,112,1.74,12.7,8.2
9076,102,113,2.64,20.0,7.9
9077,102,114,2.73,19.1,8.6
9078,102,115,4.79,30.6,9.4
9079,102,116,1.79,14.1,7.6
9080,102,117,2.13,15.1,8.5
9081,102,118,4.5,29.6,9.1
9082,102,119,1.32,10.7,7.4
9083,102,120,3.98,24.8,9.6
9084,102,121,3.32,21.3,9.3
9085,102,122,2.75,18.9,8.7
9086,102,123,2.55,15.8,9.7
9087,102,124,3.1,19.9,9.4
9088,102,125,2.08,14.3,8.7
9089,102,126,3.92,25.0,9.4
9090,102,127,3.69,26.6,8.3
9091,102,128,2.84,23.0,7.4
9092,102,129,4.25,29.8,8.6
9093,102,130,3.93,28.4,8.3
9094,102,131,3.41,26.2,7.8
9095,102,132,4.18,31.1,8.1
9096,102,133,5.47,37.0,8.9
9097,102,134,5.7,37.1,9.2
9098,102,135,3.32,25.4,7.8
9099,102,136,2.89,23.1,7.5
9100,102,137,4.79,32.4,8.9
9101,102,138,4.66,33.3,8.4
9102,102,139,6.05,39.1,9.3
9103,102,140,5.78,39.7,8.7
9104,102,141,6.0,40.3,8.9
9105,102,142,6.41,42.2,9.1
9106,102,143,5.07,38.2,8.0
9107,102,144,6.11,39.9,9.2
9108,102,145,5.33,35.8,8.9
9109,103,104,3.45,23.1,9.0
9110,103,105,2.39,17.2,8.3
9111,103,106,2.83,21.4,7.9
9112,103,107,3.2,23.5,8.2
9113,103,108,2.77,18.0,9.2
9114,103,109,2.97,19.1,9.4
9115,103,110,4.9,28.5,10.3
9116,103,111,2.44,17.7,8.3
9117,103,112,1.39,9.8,8.5
9118,103,113,1.57,11.3,8.3
9119,103,114,2.43,17.1,8.5
9120,103,115,3.72,22.0,10.2
9121,103,116,1.08,7.2,8.9
9122,103,117,1.77,12.3,8.6
9123,103,118,3.43,20.9,9.8
9124,103,119,0.31,1.8,10.7
9125,103,120,4.34,25.6,10.2
9126,103,121,3.69,22.2,10.0
9127,103,122,3.11,19.8,9.4
9128,103,123,3.0,18.6,9.7
9129,103,124,3.47,20.7,10.0
9130,103,125,2.45,15.2,9.7
9131,103,126,3.82,22.6,10.2
9132,103,127,2.82,20.6,8.2
9133,103,128,1.95,14.4,8.1
9134,103,129,3.36,21.0,9.6
9135,103,130,3.04,19.8,9.2
9136,103,131,2.52,17.6,8.6
9137,103,132,3.3,22.6,8.8
9138,103,133,4.58,28.3,9.7
9139,103,134,4.82,28.5,10.1
9140,103,135,2.43,16.9,8.6
9141,103,136,2.0,14.6,8.2
9142,103,137,3.9,23.8,9.8
9143,103,138,3.78,24.8,9.1
9144,103,139,5.16,30.6,10.1
9145,103,140,4.9,31.1,9.4
9146,103,141,5.11,31.7,9.7
9147,103,142,5.52,33.7,9.8
9148,103,143,4.18,29.7,8.5
9149,103,144,5.22,31.3,10.0
9150,103,145,4.44,27.3,9.8
9151,104,105,1.62,10.9,8.9
9152,104,106,1.02,6.5,9.4
9153,104,107,1.43,9.2,9.4
9154,104,108,0.79,5.0,9.4
9155,104,109,1.09,6.8,9.6
9156,104,110,5.66,37.8,9.0
9157,104,111,3.72,23.4,9.5
9158,104,112,2.36,14.8,9.6
9159,104,113,3.42,23.0,8.9
9160,104,114,3.76,23.6,9.6
9161,104,115,4.81,29.0,9.9
9162,104,116,2.23,16.5,8.1
9163,104,117,2.7,18.1,8.9
9164,104,118,4.52,28.0,9.7
9165,104,119,2.29,16.3,8.4
9166,104,120,4.84,31.3,9.3
9167,104,121,4.19,27.8,9.0
9168,104,122,3.61,25.4,8.5
9169,104,123,3.42,22.3,9.2
9170,104,124,3.97,26.4,9.0
9171,104,125,2.95,20.9,8.5
9172,104,126,4.87,31.0,9.4
9173,104,127,4.64,32.6,8.5
9174,104,128,5.7,35.7,9.6
9175,104,129,5.2,35.8,8.7
9176,104,130,7.16,42.4,10.1
9177,104,131,4.35,32.2,8.1
9178,104,132,7.39,44.4,10.0
9179,104,133,6.42,43.0,9.0
9180,104,134,8.61,50.4,10.2
9181,104,135,4.26,31.4,8.2
9182,104,136,5.62,35.2,9.6
9183,104,137,7.73,46.0,10.1
9184,104,138,7.57,44.5,10.2
9185,104,139,8.95,52.5,10.2
9186,104,140,8.75,52.8,9.9
9187,104,141,8.97,53.4,10.1
9188,104,142,9.4,55.8,10.1
9189,104,143,7.54,46.1,9.8
9190,104,144,9.01,53.2,10.2
9191,104,145,8.3,49.1,10.2
9192,105,106,2.26,15.7,8.7
9193,105,107,2.61,17.5,9.0
9194,105,108,0.85,4.9,10.3
9195,105,109,0.79,4.9,9.7
9196,105,110,5.5,36.4,9.1
9197,105,111,3.85,26.3,8.8
9198,105,112,2.86,19.3,8.9
9199,105,113,4.11,27.7,8.9
9200,105,114,3.85,25.7,9.0
9201,105,115,6.27,38.3,9.8
9202,105,116,2.91,20.6,8.4
9203,105,117,3.25,21.7,9.0
9204,105,118,5.98,37.3,9.6
9205,105,119,2.52,17.9,8.5
9206,105,120,3.41,20.6,9.9
9207,105,121,3.14,18.9,9.9
9208,105,122,2.56,16.5,9.3
9209,105,123,1.71,12.3,8.3
9210,105,124,2.92,17.8,9.8
9211,105,125,2.04,13.1,9.4
9212,105,126,4.1,27.0,9.1
9213,105,127,3.87,27.5,8.4
9214,105,128,3.85,28.2,8.2
9215,105,129,5.26,35.0,9.0
9216,105,130,4.94,33.6,8.8
9217,105,131,4.42,31.5,8.4
9218,105,132,5.2,36.4,8.6
9219,105,133,6.48,42.3,9.2
9220,105,134,6.72,42.4,9.5
9221,105,135,4.33,30.7,8.5
9222,105,136,3.9,28.4,8.2
9223,105,137,5.8,37.6,9.2
9224,105,138,5.68,38.6,8.8
9225,105,139,7.06,44.4,9.5
9226,105,140,6.8,45.0,9.1
9227,105,141,7.01,45.5,9.2
9228,105,142,7.42,47.5,9.4
9229,105,143,6.08,43.5,8.4
9230,105,144,7.12,45.1,9.5
9231,105,145,6.34,41.1,9.3
9232,106,107,0.37,2.1,10.8
9233,106,108,1.44,8.9,9.7
9234,106,109,1.74,10.6,9.8
9235,106,110,7.62,44.2,10.4
9236,106,111,3.38,20.3,10.0
9237,106,112,1.99,11.3,10.6
9238,106,113,3.05,19.5,9.4
9239,106,114,3.42,20.5,10.0
9240,106,115,4.47,25.9,10.3
9241,106,116,2.25,16.2,8.3
9242,106,117,2.18,11.4,11.5
9243,106,118,4.18,24.9,10.1
9244,106,119,2.32,16.0,8.7
9245,106,120,5.83,34.7,10.1
9246,106,121,5.18,31.3,9.9
9247,106,122,4.61,28.9,9.6
9248,106,123,4.41,25.7,10.3
9249,106,124,4.96,29.8,10.0
9250,106,125,3.94,24.3,9.7
9251,106,126,5.72,34.7,9.9
9252,106,127,5.5,36.4,9.1
9253,106,128,5.36,32.6,9.9
9254,106,129,6.09,36.7,10.0
9255,106,130,6.83,39.3,10.4
9256,106,131,5.27,34.0,9.3
9257,106,132,7.05,41.3,10.2
9258,106,133,7.3,43.9,10.0
9259,106,134,8.27,47.3,10.5
9260,106,135,6.44,37.3,10.4
9261,106,136,5.28,32.1,9.9
9262,106,137,7.39,42.9,10.3
9263,106,138,7.23,41.4,10.5
9264,106,139,8.61,49.4,10.5
9265,106,140,8.41,49.7,10.1
9266,106,141,8.63,50.3,10.3
9267,106,142,9.06,52.7,10.3
9268,106,143,7.21,43.0,10.1
9269,106,144,8.67,50.1,10.4
9270,106,145,7.96,46.0,10.4
9271,107,108,1.78,11.5,9.3
9272,107,109,2.08,13.3,9.4
9273,107,110,8.51,47.2,10.8
9274,107,111,3.64,22.5,9.7
9275,107,112,2.28,13.9,9.9
9276,107,113,3.35,22.1,9.1
9277,107,114,3.68,22.7,9.7
9278,107,115,4.73,28.2,10.1
9279,107,116,3.14,19.2,9.8
9280,107,117,2.47,14.0,10.6
9281,107,118,4.44,27.1,9.8
9282,107,119,2.66,18.7,8.6
9283,107,120,6.18,37.4,9.9
9284,107,121,5.53,33.9,9.8
9285,107,122,4.95,31.6,9.4
9286,107,123,4.76,28.4,10.1
9287,107,124,5.31,32.5,9.8
9288,107,125,4.29,26.9,9.5
9289,107,126,6.07,37.4,9.7
9290,107,127,5.84,39.0,9.0
9291,107,128,4.86,30.1,9.7
9292,107,129,6.97,39.7,10.5
9293,107,130,6.32,36.9,10.3
9294,107,131,6.16,37.0,10.0
9295,107,132,6.55,38.9,10.1
9296,107,133,7.05,42.3,10.0
9297,107,134,7.77,44.9,10.4
9298,107,135,5.94,34.9,10.2
9299,107,136,4.78,29.6,9.7
9300,107,137,6.89,40.5,10.2
9301,107,138,6.73,39.0,10.4
9302,107,139,8.11,46.9,10.4
9303,107,140,7.91,47.3,10.0
9304,107,141,8.13,47.9,10.2
9305,107,142,8.56,50.2,10.2
9306,107,143,6.71,40.5,9.9
9307,107,144,8.17,47.7,10.3
9308,107,145,7.47,43.5,10.3
9309,108,109,0.33,2.1,9.5
9310,108,110,6.08,39.5,9.2
9311,108,111,4.61,29.3,9.4
9312,108,112,3.45,22.4,9.2
9313,108,113,4.7,30.8,9.1
9314,108,114,4.65,29.5,9.5
9315,108,115,5.7,34.9,9.8
9316,108,116,3.49,23.8,8.8
9317,108,117,3.59,24.0,9.0
9318,108,118,5.41,33.9,9.6
9319,108,119,3.1,21.0,8.9
9320,108,120,3.86,23.6,9.8
9321,108,121,3.59,21.8,9.9
9322,108,122,3.01,19.4,9.3
9323,108,123,2.46,16.1,9.2
9324,108,124,3.37,20.7,9.8
9325,108,125,2.49,16.0,9.4
9326,108,126,4.69,30.1,9.3
9327,108,127,4.45,30.6,8.7
9328,108,128,4.44,31.4,8.5
9329,108,129,5.85,38.1,9.2
9330,108,130,5.52,36.7,9.0
9331,108,131,5.0,34.5,8.7
9332,108,132,5.78,39.5,8.8
9333,108,133,7.06,45.4,9.3
9334,108,134,7.3,45.5,9.6
9335,108,135,4.91,33.8,8.7
9336,108,136,4.48,31.5,8.5
9337,108,137,6.38,40.7,9.4
9338,108,138,6.26,41.7,9.0
9339,108,139,7.65,47.5,9.7
9340,108,140,7.38,48.0,9.2
9341,108,141,7.59,48.6,9.4
9342,108,142,8.0,50.6,9.5
9343,108,143,6.66,46.6,8.6
9344,108,144,7.7,48.2,9.6
9345,108,145,6.92,44.2,9.4
9346,109,110,6.27,40.9,9.2
9347,109,111,4.92,30.5,9.7
9348,109,112,3.56,21.9,9.8
9349,109,113,4.89,32.2,9.1
9350,109,114,4.96,30.7,9.7
9351,109,115,6.0,36.2,10.0
9352,109,116,3.68,25.1,8.8
9353,109,117,3.9,25.3,9.3
9354,109,118,5.72,35.1,9.8
9355,109,119,3.3,22.4,8.8
9356,109,120,3.72,23.5,9.5
9357,109,121,3.45,21.8,9.5
9358,109,122,2.88,19.4,8.9
9359,109,123,2.33,16.0,8.7
9360,109,124,3.23,20.7,9.4
9361,109,125,2.35,15.9,8.9
