to,from,ID
18,114,6138
18,113,6139
18,112,6140
18,111,6141
18,110,6142
10,21,6143
7,89,6144
7,88,6145
7,85,6146
7,84,6147
7,87,6148
7,86,6149
7,81,6150
7,80,6151
7,83,6152
7,82,6153
66,67,6154
35,96,6155
35,97,6156
35,94,6157
66,69,6158
66,68,6159
35,95,6160
35,92,6161
35,93,6162
40,118,6163
39,57,6164
39,54,6165
39,55,6166
39,52,6167
39,53,6168
39,50,6169
39,51,6170
40,110,6171
40,111,6172
40,112,6173
40,113,6174
40,114,6175
40,115,6176
39,58,6177
39,59,6178
4,22,6179
4,23,6180
4,20,6181
4,21,6182
4,26,6183
4,27,6184
4,24,6185
4,25,6186
15,94,6187
15,95,6188
15,96,6189
4,29,6190
15,90,6191
15,91,6192
15,92,6193
15,93,6194
47,66,6195
47,67,6196
47,64,6197
47,65,6198
47,62,6199
47,63,6200
47,60,6201
47,61,6202
47,68,6203
47,69,6204
55,58,6205
55,59,6206
55,56,6207
55,57,6208
75,144,6209
104,107,6210
91,109,6211
91,108,6212
75,143,6213
91,101,6214
91,100,6215
91,103,6216
91,102,6217
91,105,6218
91,104,6219
91,107,6220
91,106,6221
40,96,6222
75,142,6223
77,90,6224
77,91,6225
77,92,6226
77,93,6227
77,94,6228
77,95,6229
77,96,6230
77,97,6231
77,98,6232
77,99,6233
75,141,6234
32,39,6235
32,38,6236
17,38,6237
17,39,6238
17,34,6239
17,35,6240
32,33,6241
17,37,6242
32,35,6243
32,34,6244
32,37,6245
17,33,6246
12,79,6247
12,78,6248
12,73,6249
12,72,6250
12,71,6251
12,70,6252
12,77,6253
12,76,6254
12,75,6255
12,74,6256
72,80,6257
143,144,6258
143,145,6259
72,81,6260
15,105,6261
15,104,6262
15,107,6263
15,106,6264
15,101,6265
15,100,6266
15,103,6267
15,102,6268
15,109,6269
15,108,6270
100,110,6271
100,111,6272
100,112,6273
100,113,6274
100,114,6275
100,115,6276
100,116,6277
100,117,6278
100,118,6279
100,119,6280
10,143,6281
112,124,6282
112,125,6283
112,126,6284
112,127,6285
112,120,6286
112,121,6287
112,122,6288
112,123,6289
112,128,6290
112,129,6291
13,30,6292
13,31,6293
13,32,6294
13,33,6295
13,34,6296
13,35,6297
13,36,6298
12,26,6299
13,38,6300
13,39,6301
74,139,6302
70,73,6303
94,128,6304
94,129,6305
94,122,6306
94,123,6307
94,120,6308
94,121,6309
94,126,6310
94,127,6311
94,124,6312
94,125,6313
39,132,6314
39,133,6315
39,130,6316
39,131,6317
39,136,6318
39,137,6319
39,134,6320
39,135,6321
39,138,6322
39,139,6323
50,99,6324
50,98,6325
50,93,6326
50,92,6327
50,91,6328
50,90,6329
50,97,6330
50,96,6331
50,95,6332
50,94,6333
41,59,6334
41,58,6335
61,79,6336
61,78,6337
41,51,6338
41,50,6339
41,53,6340
41,52,6341
41,55,6342
41,54,6343
41,57,6344
41,56,6345
61,139,6346
61,138,6347
61,135,6348
61,134,6349
61,137,6350
61,136,6351
61,131,6352
61,130,6353
61,133,6354
61,132,6355
108,145,6356
19,98,6357
19,99,6358
108,144,6359
19,90,6360
19,91,6361
19,92,6362
19,93,6363
19,94,6364
19,95,6365
19,96,6366
19,97,6367
85,142,6368
85,143,6369
85,140,6370
85,141,6371
85,144,6372
85,145,6373
34,60,6374
34,61,6375
34,62,6376
34,63,6377
34,64,6378
34,65,6379
34,66,6380
34,67,6381
34,68,6382
34,69,6383
41,99,6384
43,48,6385
43,49,6386
77,138,6387
77,139,6388
77,134,6389
77,135,6390
77,136,6391
77,137,6392
77,130,6393
77,131,6394
77,132,6395
77,133,6396
73,98,6397
73,99,6398
73,94,6399
73,95,6400
73,96,6401
73,97,6402
73,90,6403
73,91,6404
73,92,6405
73,93,6406
13,109,6407
13,108,6408
13,103,6409
13,102,6410
13,101,6411
13,100,6412
13,107,6413
13,106,6414
13,105,6415
13,104,6416
32,100,6417
32,101,6418
32,102,6419
32,103,6420
32,104,6421
32,105,6422
32,106,6423
32,107,6424
32,108,6425
32,109,6426
94,95,6427
74,119,6428
74,118,6429
45,81,6430
74,111,6431
74,110,6432
74,113,6433
74,112,6434
74,115,6435
74,114,6436
74,117,6437
74,116,6438
40,145,6439
37,78,6440
37,79,6441
37,72,6442
37,73,6443
37,70,6444
37,71,6445
37,76,6446
37,77,6447
37,74,6448
37,75,6449
6,62,6450
45,102,6451
45,103,6452
45,100,6453
45,101,6454
45,106,6455
45,107,6456
45,104,6457
45,105,6458
44,92,6459
44,93,6460
45,108,6461
45,109,6462
44,96,6463
44,97,6464
44,94,6465
44,95,6466
21,62,6467
21,63,6468
21,60,6469
21,61,6470
21,66,6471
21,67,6472
21,64,6473
21,65,6474
21,68,6475
21,69,6476
63,144,6477
63,145,6478
63,142,6479
63,143,6480
63,140,6481
63,141,6482
14,113,6483
23,119,6484
23,118,6485
14,112,6486
23,115,6487
23,114,6488
23,117,6489
23,116,6490
23,111,6491
23,110,6492
23,113,6493
23,112,6494
14,110,6495
14,117,6496
14,116,6497
123,124,6498
123,125,6499
123,126,6500
123,127,6501
123,128,6502
123,129,6503
31,47,6504
31,46,6505
31,41,6506
31,40,6507
31,43,6508
31,42,6509
6,68,6510
20,83,6511
20,82,6512
20,81,6513
20,80,6514
20,87,6515
20,86,6516
20,85,6517
20,84,6518
20,89,6519
20,88,6520
54,75,6521
54,74,6522
54,77,6523
54,76,6524
54,71,6525
54,70,6526
54,73,6527
54,72,6528
6,69,6529
54,79,6530
54,78,6531
58,84,6532
58,85,6533
22,132,6534
58,86,6535
22,133,6536
85,134,6537
58,80,6538
85,132,6539
16,19,6540
85,131,6541
16,17,6542
85,130,6543
66,89,6544
66,88,6545
66,85,6546
66,84,6547
66,87,6548
66,86,6549
66,81,6550
66,80,6551
66,83,6552
66,82,6553
22,138,6554
22,139,6555
39,78,6556
39,79,6557
39,74,6558
39,75,6559
39,76,6560
39,77,6561
39,70,6562
39,71,6563
39,72,6564
39,73,6565
4,48,6566
4,49,6567
4,40,6568
4,41,6569
4,42,6570
4,43,6571
4,44,6572
4,45,6573
4,46,6574
4,47,6575
22,23,6576
22,27,6577
22,26,6578
22,25,6579
22,24,6580
22,29,6581
52,122,6582
74,89,6583
27,48,6584
27,49,6585
27,46,6586
27,47,6587
27,44,6588
27,45,6589
27,42,6590
27,43,6591
27,40,6592
27,41,6593
30,82,6594
39,56,6595
30,80,6596
30,81,6597
30,86,6598
30,87,6599
30,84,6600
40,119,6601
30,88,6602
30,89,6603
91,123,6604
91,122,6605
91,121,6606
91,120,6607
91,127,6608
91,126,6609
91,125,6610
91,124,6611
91,129,6612
91,128,6613
45,84,6614
40,116,6615
77,78,6616
77,79,6617
40,117,6618
6,60,6619
6,61,6620
17,58,6621
17,59,6622
6,64,6623
6,65,6624
6,66,6625
6,67,6626
17,52,6627
17,53,6628
17,50,6629
17,51,6630
17,56,6631
17,57,6632
17,54,6633
17,55,6634
15,98,6635
15,99,6636
69,88,6637
69,89,6638
66,141,6639
66,140,6640
66,145,6641
66,144,6642
69,80,6643
69,81,6644
69,82,6645
69,83,6646
69,84,6647
69,85,6648
69,86,6649
69,87,6650
15,97,6651
67,143,6652
19,117,6653
26,27,6654
40,97,6655
40,94,6656
40,95,6657
40,92,6658
40,93,6659
40,90,6660
40,91,6661
26,29,6662
40,99,6663
67,145,6664
27,144,6665
27,145,6666
27,142,6667
27,143,6668
27,140,6669
27,141,6670
15,129,6671
15,128,6672
15,127,6673
15,126,6674
15,125,6675
15,124,6676
15,123,6677
15,122,6678
15,121,6679
15,120,6680
29,140,6681
29,141,6682
29,142,6683
29,143,6684
29,144,6685
29,145,6686
100,138,6687
100,139,6688
100,132,6689
100,133,6690
100,130,6691
100,131,6692
100,136,6693
100,137,6694
100,134,6695
100,135,6696
19,123,6697
99,100,6698
99,103,6699
99,102,6700
99,105,6701
99,104,6702
99,107,6703
99,106,6704
99,109,6705
99,108,6706
76,80,6707
76,81,6708
76,82,6709
76,83,6710
76,84,6711
76,85,6712
76,86,6713
76,87,6714
76,88,6715
76,89,6716
19,122,6717
44,145,6718
44,144,6719
44,143,6720
44,142,6721
44,141,6722
44,140,6723
39,118,6724
39,119,6725
39,114,6726
39,115,6727
39,116,6728
39,117,6729
39,110,6730
39,111,6731
39,112,6732
39,113,6733
54,135,6734
54,134,6735
54,137,6736
54,136,6737
54,131,6738
54,130,6739
54,133,6740
54,132,6741
54,139,6742
54,138,6743
41,77,6744
41,76,6745
41,75,6746
41,74,6747
41,73,6748
41,72,6749
41,71,6750
41,70,6751
41,79,6752
41,78,6753
61,117,6754
61,116,6755
61,115,6756
61,114,6757
61,113,6758
61,112,6759
61,111,6760
61,110,6761
61,119,6762
61,118,6763
94,104,6764
94,105,6765
64,114,6766
64,115,6767
64,112,6768
64,113,6769
64,110,6770
64,111,6771
94,108,6772
94,109,6773
64,118,6774
64,119,6775
48,49,6776
101,144,6777
101,145,6778
101,142,6779
101,143,6780
101,140,6781
101,141,6782
103,113,6783
103,112,6784
75,116,6785
75,117,6786
103,117,6787
103,116,6788
75,112,6789
34,88,6790
34,89,6791
34,86,6792
34,87,6793
34,84,6794
75,113,6795
34,82,6796
34,83,6797
34,80,6798
34,81,6799
57,132,6800
49,108,6801
57,133,6802
49,106,6803
49,107,6804
49,104,6805
49,105,6806
49,102,6807
57,130,6808
49,100,6809
49,101,6810
81,111,6811
81,110,6812
81,113,6813
57,131,6814
81,115,6815
81,114,6816
81,117,6817
81,116,6818
81,119,6819
57,136,6820
57,137,6821
10,80,6822
10,81,6823
10,82,6824
10,83,6825
10,84,6826
57,134,6827
10,86,6828
10,87,6829
10,88,6830
10,89,6831
57,135,6832
42,69,6833
42,68,6834
42,61,6835
42,60,6836
42,63,6837
42,62,6838
42,65,6839
42,64,6840
42,67,6841
42,66,6842
102,107,6843
102,115,6844
102,106,6845
78,110,6846
9,47,6847
53,70,6848
9,45,6849
9,44,6850
9,43,6851
9,42,6852
9,41,6853
51,117,6854
53,72,6855
9,49,6856
9,48,6857
49,86,6858
49,87,6859
49,84,6860
51,115,6861
49,82,6862
49,83,6863
102,112,6864
49,81,6865
51,112,6866
49,88,6867
51,113,6868
57,89,6869
57,88,6870
51,110,6871
57,81,6872
57,80,6873
57,83,6874
57,82,6875
57,85,6876
57,84,6877
57,87,6878
57,86,6879
128,145,6880
128,144,6881
128,141,6882
128,140,6883
128,143,6884
128,142,6885
74,133,6886
74,132,6887
74,131,6888
74,130,6889
105,128,6890
74,136,6891
74,135,6892
74,134,6893
105,124,6894
105,125,6895
105,126,6896
105,127,6897
105,120,6898
105,121,6899
105,122,6900
105,123,6901
37,50,6902
37,51,6903
37,52,6904
37,53,6905
37,54,6906
37,55,6907
37,56,6908
37,57,6909
37,58,6910
37,59,6911
18,72,6912
65,77,6913
65,76,6914
90,97,6915
90,96,6916
90,95,6917
90,94,6918
90,93,6919
90,92,6920
72,88,6921
45,129,6922
45,124,6923
45,125,6924
45,126,6925
45,127,6926
45,120,6927
45,121,6928
45,122,6929
45,123,6930
21,48,6931
21,49,6932
21,40,6933
21,41,6934
21,42,6935
21,43,6936
21,44,6937
21,45,6938
21,46,6939
21,47,6940
23,137,6941
23,136,6942
23,135,6943
23,134,6944
23,133,6945
23,132,6946
23,131,6947
23,130,6948
23,139,6949
23,138,6950
42,118,6951
42,119,6952
42,116,6953
42,117,6954
42,114,6955
42,115,6956
42,112,6957
42,113,6958
42,110,6959
42,111,6960
31,69,6961
31,68,6962
71,74,6963
71,75,6964
71,76,6965
71,77,6966
31,63,6967
31,62,6968
31,61,6969
31,60,6970
31,67,6971
31,66,6972
31,65,6973
31,64,6974
124,130,6975
124,131,6976
124,132,6977
124,133,6978
124,134,6979
124,135,6980
124,136,6981
124,137,6982
124,138,6983
124,139,6984
54,57,6985
54,56,6986
82,89,6987
82,88,6988
82,87,6989
82,86,6990
54,59,6991
54,58,6992
82,83,6993
38,59,6994
38,58,6995
38,55,6996
38,54,6997
38,57,6998
38,56,6999
38,51,7000
38,50,7001
38,53,7002
38,52,7003
45,91,7004
45,90,7005
45,93,7006
45,92,7007
45,95,7008
45,94,7009
45,97,7010
45,96,7011
45,99,7012
17,30,7013
17,31,7014
16,39,7015
16,38,7016
17,32,7017
16,33,7018
16,32,7019
16,31,7020
32,36,7021
16,37,7022
16,36,7023
16,35,7024
16,34,7025
127,137,7026
127,136,7027
127,135,7028
127,134,7029
127,133,7030
127,132,7031
127,131,7032
127,130,7033
9,46,7034
127,139,7035
127,138,7036
4,66,7037
4,67,7038
4,64,7039
4,65,7040
4,62,7041
4,63,7042
4,60,7043
4,61,7044
4,68,7045
4,69,7046
22,49,7047
22,48,7048
27,66,7049
27,67,7050
27,60,7051
27,61,7052
27,62,7053
27,63,7054
22,41,7055
22,40,7056
22,43,7057
22,42,7058
22,45,7059
22,44,7060
22,47,7061
22,46,7062
66,125,7063
66,124,7064
66,127,7065
53,85,7066
53,84,7067
53,87,7068
53,86,7069
53,81,7070
53,80,7071
53,83,7072
53,82,7073
53,89,7074
53,88,7075
66,126,7076
17,70,7077
17,71,7078
17,72,7079
17,73,7080
17,74,7081
17,75,7082
17,76,7083
17,77,7084
17,78,7085
17,79,7086
43,117,7087
12,39,7088
12,38,7089
12,37,7090
12,36,7091
12,35,7092
12,34,7093
8,59,7094
12,32,7095
12,31,7096
12,30,7097
43,116,7098
66,120,7099
8,58,7100
17,125,7101
17,124,7102
17,127,7103
17,126,7104
17,121,7105
17,120,7106
17,123,7107
17,122,7108
17,129,7109
17,128,7110
15,141,7111
15,140,7112
15,143,7113
15,142,7114
15,145,7115
15,144,7116
45,69,7117
29,128,7118
29,129,7119
29,122,7120
29,123,7121
29,120,7122
29,121,7123
29,126,7124
29,127,7125
29,124,7126
29,125,7127
58,62,7128
58,63,7129
58,60,7130
99,129,7131
58,61,7132
99,123,7133
58,66,7134
99,121,7135
99,120,7136
99,127,7137
99,126,7138
99,125,7139
58,67,7140
58,64,7141
58,65,7142
93,117,7143
44,129,7144
44,128,7145
11,110,7146
11,111,7147
11,116,7148
11,117,7149
11,114,7150
11,115,7151
44,121,7152
44,120,7153
11,118,7154
44,122,7155
44,125,7156
44,124,7157
44,127,7158
44,126,7159
54,119,7160
54,118,7161
54,117,7162
54,116,7163
54,115,7164
54,114,7165
54,113,7166
54,112,7167
54,111,7168
54,110,7169
60,87,7170
41,98,7171
41,95,7172
41,94,7173
41,97,7174
41,96,7175
41,91,7176
41,90,7177
41,93,7178
41,92,7179
45,67,7180
64,130,7181
64,131,7182
64,132,7183
64,133,7184
64,134,7185
64,135,7186
64,136,7187
64,137,7188
64,138,7189
64,139,7190
17,44,7191
78,106,7192
78,107,7193
137,141,7194
137,140,7195
137,143,7196
137,142,7197
137,145,7198
137,144,7199
101,128,7200
101,129,7201
25,95,7202
25,94,7203
25,93,7204
25,92,7205
25,91,7206
25,90,7207
101,120,7208
101,121,7209
101,122,7210
101,123,7211
101,124,7212
101,125,7213
101,126,7214
25,98,7215
78,100,7216
78,101,7217
45,62,7218
60,83,7219
34,106,7220
34,107,7221
34,104,7222
34,105,7223
34,102,7224
34,103,7225
34,100,7226
34,101,7227
78,109,7228
34,108,7229
34,109,7230
130,133,7231
130,132,7232
130,131,7233
130,137,7234
130,136,7235
130,135,7236
130,134,7237
130,139,7238
130,138,7239
49,128,7240
49,129,7241
115,138,7242
115,139,7243
49,120,7244
49,121,7245
49,122,7246
49,123,7247
49,124,7248
49,125,7249
49,126,7250
49,127,7251
81,139,7252
81,138,7253
81,133,7254
81,132,7255
81,131,7256
81,130,7257
81,137,7258
81,136,7259
81,135,7260
81,134,7261
10,68,7262
10,69,7263
10,66,7264
10,67,7265
10,64,7266
10,65,7267
10,62,7268
10,63,7269
10,60,7270
10,61,7271
42,47,7272
42,46,7273
42,45,7274
42,44,7275
42,43,7276
60,80,7277
42,49,7278
42,48,7279
9,69,7280
9,68,7281
9,65,7282
9,64,7283
9,67,7284
9,66,7285
9,61,7286
9,60,7287
9,63,7288
9,62,7289
105,106,7290
105,107,7291
109,144,7292
105,108,7293
105,109,7294
109,145,7295
109,142,7296
109,143,7297
59,105,7298
59,104,7299
59,107,7300
59,106,7301
59,101,7302
59,100,7303
59,103,7304
59,102,7305
109,141,7306
59,109,7307
59,108,7308
13,92,7309
80,145,7310
80,144,7311
80,143,7312
80,142,7313
80,141,7314
80,140,7315
44,58,7316
44,59,7317
44,56,7318
44,57,7319
44,54,7320
44,55,7321
44,52,7322
44,53,7323
44,50,7324
44,51,7325
32,144,7326
21,79,7327
32,140,7328
32,141,7329
32,142,7330
124,140,7331
67,68,7332
67,69,7333
42,138,7334
42,139,7335
42,130,7336
42,131,7337
42,132,7338
42,133,7339
42,134,7340
42,135,7341
42,136,7342
42,137,7343
71,98,7344
71,99,7345
71,96,7346
71,97,7347
71,94,7348
71,95,7349
71,92,7350
71,93,7351
71,90,7352
71,91,7353
69,77,7354
38,79,7355
38,78,7356
38,73,7357
38,72,7358
38,71,7359
38,70,7360
38,77,7361
38,76,7362
38,75,7363
38,74,7364
16,51,7365
16,50,7366
16,53,7367
16,52,7368
16,55,7369
16,54,7370
7,29,7371
16,56,7372
16,59,7373
7,26,7374
7,25,7375
7,24,7376
7,23,7377
7,22,7378
7,21,7379
7,20,7380
141,143,7381
84,129,7382
84,128,7383
84,125,7384
84,124,7385
84,127,7386
84,126,7387
84,121,7388
84,120,7389
84,123,7390
84,122,7391
4,88,7392
4,89,7393
15,38,7394
15,39,7395
4,84,7396
4,85,7397
4,86,7398
4,87,7399
4,80,7400
4,81,7401
4,82,7402
4,83,7403
22,67,7404
22,66,7405
22,65,7406
22,64,7407
22,63,7408
22,62,7409
22,61,7410
22,60,7411
62,143,7412
22,69,7413
22,68,7414
42,94,7415
5,129,7416
5,128,7417
62,141,7418
42,95,7419
5,123,7420
5,122,7421
5,121,7422
5,120,7423
5,127,7424
5,126,7425
5,125,7426
5,124,7427
42,97,7428
42,90,7429
42,91,7430
69,72,7431
42,92,7432
42,93,7433
141,144,7434
141,145,7435
56,70,7436
17,98,7437
17,99,7438
17,96,7439
17,97,7440
17,94,7441
17,95,7442
17,92,7443
17,93,7444
17,90,7445
17,91,7446
86,141,7447
86,140,7448
86,143,7449
86,142,7450
86,145,7451
36,58,7452
86,144,7453
67,119,7454
67,118,7455
37,126,7456
67,115,7457
67,114,7458
67,117,7459
67,116,7460
67,111,7461
67,110,7462
67,113,7463
67,112,7464
6,106,7465
6,107,7466
6,104,7467
6,105,7468
6,102,7469
6,103,7470
6,100,7471
6,101,7472
6,108,7473
37,122,7474
15,71,7475
33,98,7476
33,99,7477
27,108,7478
27,109,7479
17,109,7480
17,108,7481
27,102,7482
27,103,7483
27,100,7484
27,101,7485
27,106,7486
27,107,7487
27,104,7488
27,105,7489
29,104,7490
29,105,7491
29,106,7492
29,107,7493
29,100,7494
29,101,7495
29,102,7496
29,103,7497
29,108,7498
29,109,7499
5,85,7500
52,60,7501
52,61,7502
52,62,7503
52,63,7504
52,64,7505
52,65,7506
52,66,7507
52,67,7508
52,68,7509
52,69,7510
103,144,7511
103,145,7512
13,90,7513
13,91,7514
5,84,7515
103,141,7516
103,142,7517
103,143,7518
13,98,7519
13,99,7520
32,94,7521
11,138,7522
11,139,7523
11,134,7524
11,135,7525
11,136,7526
11,137,7527
11,130,7528
11,131,7529
11,132,7530
11,133,7531
63,88,7532
63,89,7533
63,82,7534
63,83,7535
63,80,7536
63,81,7537
63,86,7538
63,87,7539
63,84,7540
63,85,7541
5,81,7542
5,80,7543
44,103,7544
44,102,7545
44,101,7546
44,100,7547
44,107,7548
44,106,7549
44,105,7550
44,104,7551
44,109,7552
44,108,7553
101,102,7554
101,103,7555
101,106,7556
101,107,7557
101,104,7558
101,105,7559
101,108,7560
101,109,7561
25,79,7562
25,78,7563
25,75,7564
25,74,7565
25,77,7566
25,76,7567
25,71,7568
25,70,7569
25,73,7570
25,72,7571
6,24,7572
51,78,7573
51,79,7574
51,72,7575
51,73,7576
51,70,7577
51,71,7578
51,76,7579
51,77,7580
51,74,7581
51,75,7582
34,120,7583
34,121,7584
34,122,7585
34,123,7586
34,124,7587
34,125,7588
34,126,7589
34,127,7590
34,128,7591
34,129,7592
62,69,7593
62,68,7594
115,116,7595
115,117,7596
49,140,7597
49,141,7598
49,144,7599
49,145,7600
115,118,7601
115,119,7602
110,117,7603
110,116,7604
110,115,7605
110,114,7606
110,113,7607
110,112,7608
110,111,7609
110,119,7610
110,118,7611
10,44,7612
10,45,7613
10,46,7614
10,47,7615
10,40,7616
10,41,7617
10,42,7618
10,43,7619
10,48,7620
10,49,7621
61,75,7622
61,74,7623
61,77,7624
79,85,7625
79,84,7626
79,87,7627
79,86,7628
79,81,7629
79,80,7630
79,83,7631
79,82,7632
61,71,7633
79,89,7634
79,88,7635
61,70,7636
61,73,7637
61,72,7638
6,80,7639
6,81,7640
64,65,7641
64,67,7642
64,66,7643
64,69,7644
64,68,7645
37,94,7646
37,95,7647
37,96,7648
37,97,7649
37,90,7650
37,91,7651
37,92,7652
37,93,7653
70,77,7654
70,76,7655
70,75,7656
70,74,7657
37,98,7658
37,99,7659
70,71,7660
14,131,7661
14,130,7662
14,133,7663
14,132,7664
14,135,7665
14,134,7666
59,129,7667
59,128,7668
59,127,7669
59,126,7670
59,125,7671
59,124,7672
59,123,7673
59,122,7674
59,121,7675
59,120,7676
80,129,7677
80,128,7678
44,76,7679
44,77,7680
44,70,7681
44,71,7682
44,72,7683
6,143,7684
80,121,7685
80,120,7686
80,123,7687
80,122,7688
80,125,7689
80,124,7690
80,127,7691
80,126,7692
6,141,7693
6,144,7694
6,145,7695
12,49,7696
31,109,7697
91,98,7698
91,99,7699
31,108,7700
91,92,7701
91,93,7702
91,94,7703
91,95,7704
91,96,7705
91,97,7706
56,82,7707
56,83,7708
56,80,7709
56,81,7710
56,86,7711
56,87,7712
56,84,7713
56,85,7714
56,88,7715
56,89,7716
23,29,7717
90,135,7718
90,134,7719
90,137,7720
90,136,7721
90,131,7722
90,130,7723
90,133,7724
90,132,7725
90,139,7726
90,138,7727
8,88,7728
8,89,7729
8,80,7730
8,81,7731
8,82,7732
8,83,7733
8,84,7734
8,85,7735
8,86,7736
8,87,7737
87,88,7738
87,89,7739
20,29,7740
20,25,7741
20,24,7742
20,27,7743
20,26,7744
20,21,7745
20,23,7746
20,22,7747
116,142,7748
31,138,7749
22,125,7750
22,124,7751
12,42,7752
84,107,7753
84,106,7754
84,105,7755
84,104,7756
84,103,7757
84,102,7758
84,101,7759
84,100,7760
16,77,7761
16,76,7762
16,75,7763
16,74,7764
16,73,7765
12,43,7766
84,109,7767
84,108,7768
83,88,7769
83,89,7770
83,84,7771
83,85,7772
83,86,7773
83,87,7774
22,129,7775
12,40,7776
22,128,7777
43,139,7778
43,138,7779
43,131,7780
43,130,7781
43,133,7782
43,132,7783
43,135,7784
43,134,7785
43,137,7786
43,136,7787
5,141,7788
5,140,7789
5,143,7790
5,142,7791
22,89,7792
22,88,7793
22,85,7794
22,84,7795
22,87,7796
22,86,7797
22,81,7798
22,80,7799
22,83,7800
22,82,7801
27,29,7802
51,111,7803
75,83,7804
15,16,7805
75,82,7806
15,18,7807
15,19,7808
33,60,7809
75,89,7810
46,89,7811
46,88,7812
46,87,7813
46,86,7814
46,85,7815
46,84,7816
46,83,7817
46,82,7818
46,81,7819
46,80,7820
33,69,7821
33,68,7822
6,128,7823
6,129,7824
6,124,7825
6,125,7826
6,126,7827
6,127,7828
6,120,7829
6,121,7830
6,122,7831
6,123,7832
26,81,7833
26,80,7834
26,83,7835
26,82,7836
26,85,7837
26,84,7838
26,87,7839
26,86,7840
26,89,7841
26,88,7842
120,129,7843
120,128,7844
120,127,7845
120,126,7846
120,125,7847
120,124,7848
120,123,7849
120,122,7850
120,121,7851
27,124,7852
27,125,7853
27,126,7854
27,127,7855
27,120,7856
27,121,7857
27,122,7858
27,123,7859
27,128,7860
27,129,7861
52,115,7862
52,114,7863
52,117,7864
52,116,7865
52,111,7866
52,110,7867
52,113,7868
52,112,7869
74,91,7870
74,90,7871
74,93,7872
74,92,7873
52,119,7874
52,118,7875
74,97,7876
74,96,7877
67,137,7878
67,136,7879
67,135,7880
67,134,7881
67,133,7882
67,132,7883
67,131,7884
67,130,7885
67,139,7886
67,138,7887
52,88,7888
52,89,7889
52,86,7890
52,87,7891
139,145,7892
139,144,7893
139,143,7894
139,142,7895
139,141,7896
139,140,7897
75,121,7898
75,120,7899
75,123,7900
75,122,7901
75,125,7902
75,124,7903
75,127,7904
75,126,7905
75,129,7906
75,128,7907
35,42,7908
58,71,7909
58,70,7910
58,73,7911
58,72,7912
58,75,7913
58,74,7914
58,77,7915
58,76,7916
58,79,7917
58,78,7918
25,59,7919
25,58,7920
25,53,7921
25,52,7922
25,51,7923
25,50,7924
25,57,7925
25,56,7926
25,55,7927
25,54,7928
51,52,7929
51,53,7930
10,139,7931
10,138,7932
51,56,7933
51,57,7934
10,135,7935
10,134,7936
10,137,7937
10,136,7938
10,131,7939
10,130,7940
10,133,7941
10,132,7942
24,112,7943
24,113,7944
75,107,7945
24,110,7946
103,105,7947
24,111,7948
75,105,7949
34,142,7950
34,143,7951
34,140,7952
75,104,7953
34,144,7954
34,145,7955
110,131,7956
110,130,7957
110,133,7958
110,132,7959
110,135,7960
110,134,7961
110,137,7962
110,136,7963
110,139,7964
110,138,7965
24,41,7966
10,22,7967
10,23,7968
10,20,7969
57,122,7970
10,26,7971
10,27,7972
10,24,7973
10,25,7974
24,47,7975
10,29,7976
24,46,7977
57,127,7978
24,44,7979
82,145,7980
82,144,7981
42,89,7982
42,88,7983
82,141,7984
82,140,7985
82,143,7986
82,142,7987
42,83,7988
42,82,7989
42,81,7990
42,80,7991
42,87,7992
42,86,7993
42,85,7994
42,84,7995
9,21,7996
9,20,7997
9,23,7998
9,22,7999
9,25,8000
9,24,8001
9,27,8002
9,26,8003
9,29,8004
102,116,8005
102,117,8006
51,107,8007
57,69,8008
57,68,8009
108,143,8010
108,142,8011
108,141,8012
108,140,8013
57,63,8014
57,62,8015
57,61,8016
57,60,8017
57,67,8018
57,66,8019
57,65,8020
57,64,8021
40,104,8022
102,110,8023
102,111,8024
94,99,8025
94,98,8026
105,142,8027
105,143,8028
105,140,8029
105,141,8030
94,97,8031
94,96,8032
105,144,8033
105,145,8034
18,62,8035
14,119,8036
14,118,8037
59,141,8038
59,140,8039
59,143,8040
59,142,8041
59,145,8042
59,144,8043
14,115,8044
14,114,8045
80,103,8046
80,102,8047
80,101,8048
80,100,8049
80,107,8050
80,106,8051
80,105,8052
80,104,8053
80,109,8054
80,108,8055
49,80,8056
95,102,8057
23,42,8058
23,43,8059
23,40,8060
23,41,8061
23,46,8062
23,47,8063
23,44,8064
23,45,8065
23,48,8066
23,49,8067
65,71,8068
65,70,8069
65,73,8070
65,72,8071
65,75,8072
65,74,8073
90,119,8074
90,118,8075
65,79,8076
65,78,8077
90,115,8078
90,114,8079
90,113,8080
90,112,8081
90,111,8082
90,110,8083
68,118,8084
68,119,8085
68,112,8086
68,113,8087
68,110,8088
68,111,8089
68,116,8090
68,117,8091
68,114,8092
68,115,8093
6,15,8094
6,14,8095
6,17,8096
62,77,8097
6,16,8098
6,11,8099
6,10,8100
6,13,8101
38,39,8102
6,12,8103
129,133,8104
6,19,8105
129,132,8106
6,18,8107
43,113,8108
43,112,8109
43,111,8110
43,110,8111
78,102,8112
78,103,8113
43,115,8114
43,114,8115
69,113,8116
43,119,8117
43,118,8118
78,108,8119
69,112,8120
7,63,8121
7,62,8122
7,61,8123
7,60,8124
7,67,8125
7,66,8126
7,65,8127
7,64,8128
7,69,8129
7,68,8130
79,96,8131
73,130,8132
73,131,8133
59,63,8134
15,72,8135
15,73,8136
